user_id,date,value
9G7TCROW,2025-10-25,17.2
O87XGCCK,2025-09-28,13.93
O87XGCCK,2025-10-12,10.47
XCUTWTWJ,2025-09-10,10.88
XCUTWTWJ,2025-10-11,93.54
NGN9G06G,2025-10-26,31.21
QYUZK67V,2025-10-07,14.98
KSSA2KK6,2025-09-16,131.09
KSSA2KK6,2025-09-21,35.18
KSSA2KK6,2025-10-19,27.33
KSSA2KK6,2025-10-26,81.07
CRGEBH9K,2025-11-02,12.18
CRGEBH9K,2025-10-30,14.69
CRGEBH9K,2025-09-27,38.15
CRGEBH9K,2025-09-06,35.9
CRGEBH9K,2025-10-28,83.92
Y7X29ZKP,2025-09-15,51.7
Y7X29ZKP,2025-09-09,75.11
Y7X29ZKP,2025-09-14,63.48
Y7X29ZKP,2025-09-19,19.77
Y7X29ZKP,2025-09-12,15.78
Y7X29ZKP,2025-09-27,27.86
Y7X29ZKP,2025-09-19,43.5
Y7X29ZKP,2025-10-11,72.8
3NWR4AJR,2025-09-11,39.51
3NWR4AJR,2025-10-22,123.03
2WF1Y932,2025-09-22,13.39
2WF1Y932,2025-10-01,33.27
0J41MD86,2025-09-28,27.78
0J41MD86,2025-10-18,93.68
0J41MD86,2025-10-31,69.79
0J41MD86,2025-10-11,11.09
ZBY9281P,2025-11-02,29.68
ZBY9281P,2025-10-14,9.02
2MF21R6A,2025-09-08,44.52
2MF21R6A,2025-10-12,29.17
2MF21R6A,2025-09-14,40.04
2MF21R6A,2025-09-12,25.08
2MF21R6A,2025-10-02,13.41
IQ2YCSYB,2025-10-10,69.66
IQ2YCSYB,2025-09-23,19.42
IQ2YCSYB,2025-10-05,56.43
IQ2YCSYB,2025-11-04,34.91
IQ2YCSYB,2025-11-04,7.25
IQ2YCSYB,2025-10-28,55.55
WHBVPAKK,2025-11-01,45.06
WHBVPAKK,2025-10-04,38.94
WHBVPAKK,2025-10-01,15.99
BHRRS3K6,2025-09-27,98.87
BHRRS3K6,2025-09-22,11.66
BHRRS3K6,2025-09-05,103.18
Q77X5ZT0,2025-09-30,91.64
Q77X5ZT0,2025-09-30,93.73
Q77X5ZT0,2025-10-08,30.24
FPFTO7UO,2025-09-11,102.83
FPFTO7UO,2025-10-14,94.53
FPFTO7UO,2025-10-10,21.73
ZJH2HECN,2025-09-18,22.05
ZJH2HECN,2025-10-15,61.91
ZJH2HECN,2025-09-19,19.29
ZJH2HECN,2025-09-03,61.8
IM3X3ESW,2025-10-29,112.94
IM3X3ESW,2025-10-13,31.93
M1NG3ZJ7,2025-09-12,45.26
HIJLKF33,2025-10-12,13.13
HIJLKF33,2025-09-23,15.64
0YTJC24W,2025-09-19,16.05
HFJ3JVP5,2025-10-07,11.6
3FB8MX41,2025-09-21,47.02
3FB8MX41,2025-10-29,48.59
3FB8MX41,2025-09-29,16.89
3FB8MX41,2025-10-21,21.26
PEMGDHNO,2025-10-05,54.84
PEMGDHNO,2025-10-31,179.18
PEMGDHNO,2025-10-14,91.75
3M0JSMLO,2025-09-26,14.53
3M0JSMLO,2025-09-26,21.31
3M0JSMLO,2025-09-01,117.94
3M0JSMLO,2025-09-05,10.34
9B6PC58E,2025-10-16,38.32
13S28DRK,2025-11-04,13.2
13S28DRK,2025-09-25,53.94
P9MQ6SLV,2025-10-02,8.1
P9MQ6SLV,2025-10-05,46.11
P9MQ6SLV,2025-10-03,16.89
P9MQ6SLV,2025-09-30,78.22
FVQ4UNJD,2025-11-01,43.94
FVQ4UNJD,2025-09-16,15.1
DQ67HUAF,2025-09-03,53.77
554KSGZT,2025-09-02,15.69
554KSGZT,2025-10-13,31.72
A06QJ3AY,2025-09-01,15.71
A06QJ3AY,2025-09-10,91.83
A06QJ3AY,2025-10-13,29.22
FFHO4YNW,2025-09-02,21.74
FFHO4YNW,2025-09-04,94.69
FFHO4YNW,2025-09-04,50.69
FFHO4YNW,2025-09-07,52.34
FFHO4YNW,2025-10-25,22.41
GGIIRKXU,2025-09-14,56.29
ITTFZ6TE,2025-10-12,34.99
DHO5XS81,2025-10-20,63.88
X2C8I50R,2025-10-11,107.92
X2C8I50R,2025-10-10,19.97
X2C8I50R,2025-10-17,42.0
F3LZ87S1,2025-09-24,80.17
HS619JVA,2025-10-20,19.96
HS619JVA,2025-09-22,9.0
15LPGSUM,2025-10-14,50.51
15LPGSUM,2025-10-23,26.77
15LPGSUM,2025-09-07,22.09
15LPGSUM,2025-09-26,38.55
H82Q7L88,2025-09-20,35.49
H82Q7L88,2025-09-28,28.09
H82Q7L88,2025-10-30,40.79
SST4C7IJ,2025-10-24,15.43
SST4C7IJ,2025-09-28,14.88
SST4C7IJ,2025-09-28,6.44
TU0PA5X9,2025-10-01,98.93
TU0PA5X9,2025-10-16,6.89
TU0PA5X9,2025-10-14,152.91
TU0PA5X9,2025-10-27,15.42
WIJU4MK9,2025-10-25,24.52
WIJU4MK9,2025-10-31,20.54
1K8UNCI9,2025-10-18,16.18
1K8UNCI9,2025-10-14,43.11
1K8UNCI9,2025-10-22,53.75
YCDUWSPK,2025-10-24,56.69
YCDUWSPK,2025-09-18,153.71
XJPNF6PH,2025-10-12,29.49
XJPNF6PH,2025-11-01,39.9
PLI4XAF9,2025-10-28,26.53
PLI4XAF9,2025-10-08,30.19
PLI4XAF9,2025-09-04,11.14
PLI4XAF9,2025-10-26,39.74
PLI4XAF9,2025-09-24,140.14
MCR1P82E,2025-09-24,16.35
MCR1P82E,2025-09-14,61.14
MCR1P82E,2025-09-30,21.47
MCR1P82E,2025-09-11,15.52
MCR1P82E,2025-10-03,25.63
2HNX8IGQ,2025-10-05,20.88
M7ZPZE2D,2025-10-27,176.11
138TQDNR,2025-09-12,13.38
138TQDNR,2025-09-21,28.59
5RGTXHZ5,2025-10-28,31.01
5RGTXHZ5,2025-10-14,23.75
5RGTXHZ5,2025-10-26,77.58
5RGTXHZ5,2025-10-09,41.83
5RGTXHZ5,2025-09-03,16.22
5RGTXHZ5,2025-10-19,34.01
WK0U1FRK,2025-10-20,35.66
4NKUN9JB,2025-09-24,51.43
4NKUN9JB,2025-09-23,21.29
F8CK8DO9,2025-10-12,33.52
F8CK8DO9,2025-10-01,50.46
F8CK8DO9,2025-10-05,79.43
F8CK8DO9,2025-10-02,19.77
F8CK8DO9,2025-10-08,33.83
I9SBG8I4,2025-11-03,43.36
I9SBG8I4,2025-10-11,9.06
I9SBG8I4,2025-10-08,24.91
I9SBG8I4,2025-09-06,38.96
TSFJRJTE,2025-09-18,19.37
TSFJRJTE,2025-10-12,13.35
TSFJRJTE,2025-09-11,32.84
TSFJRJTE,2025-10-23,9.02
9QECP3PR,2025-10-12,120.58
9QECP3PR,2025-11-05,19.96
9QECP3PR,2025-10-26,21.94
9QECP3PR,2025-09-05,15.83
9QECP3PR,2025-10-02,13.16
E5ZZYZDN,2025-10-04,24.15
LFV5BB96,2025-10-23,55.33
85QLCC4K,2025-09-03,26.39
85QLCC4K,2025-09-23,7.92
85QLCC4K,2025-11-03,55.68
85QLCC4K,2025-09-04,61.45
85QLCC4K,2025-10-04,7.11
3MFFXJJ5,2025-10-16,27.38
3MFFXJJ5,2025-09-21,14.45
3MFFXJJ5,2025-10-07,47.45
3MFFXJJ5,2025-09-01,29.93
3MFFXJJ5,2025-09-13,26.7
3MFFXJJ5,2025-11-02,88.04
N4Y2XXAN,2025-09-01,14.05
N4Y2XXAN,2025-09-07,117.82
N4Y2XXAN,2025-10-10,63.41
NWFSMF22,2025-11-04,20.6
NWFSMF22,2025-09-14,57.77
CXR0I41L,2025-11-03,29.33
CXR0I41L,2025-10-10,89.62
OSOE5174,2025-09-07,63.63
OSOE5174,2025-09-11,3.71
OSOE5174,2025-10-02,147.16
OSOE5174,2025-10-04,29.41
OSOE5174,2025-10-24,30.91
HXU58DIK,2025-11-02,36.52
HXU58DIK,2025-09-26,217.78
HXU58DIK,2025-09-14,89.47
HXU58DIK,2025-09-06,28.46
PYTC48ML,2025-10-09,54.85
8VHJI5GI,2025-11-05,35.45
8VHJI5GI,2025-09-01,25.4
8VHJI5GI,2025-09-18,148.19
RZDXAPWX,2025-10-24,40.16
113CV66B,2025-10-27,53.05
113CV66B,2025-09-10,26.92
113CV66B,2025-10-29,77.16
113CV66B,2025-10-23,7.18
113CV66B,2025-09-24,10.19
P1ZZNXU0,2025-09-17,88.82
P1ZZNXU0,2025-10-07,17.97
P1ZZNXU0,2025-09-05,37.5
P1ZZNXU0,2025-10-16,37.35
5TLN03SF,2025-10-23,33.5
5TLN03SF,2025-10-11,19.93
5TLN03SF,2025-09-05,31.94
OZ5TPACU,2025-09-10,21.57
OZ5TPACU,2025-09-27,12.99
UI8CYQTK,2025-09-02,36.4
UI8CYQTK,2025-10-09,31.59
UI8CYQTK,2025-09-12,76.65
TVJJKEV2,2025-10-25,30.84
1YD4PV0H,2025-10-17,69.14
1YD4PV0H,2025-10-01,77.8
ATB1AS07,2025-09-25,42.97
ATB1AS07,2025-10-04,26.68
ATB1AS07,2025-09-02,15.28
Z78N4NJO,2025-09-08,57.28
Z78N4NJO,2025-10-13,65.5
Z78N4NJO,2025-09-22,18.97
Z78N4NJO,2025-10-05,38.88
RNN5Y2WN,2025-09-22,14.06
RNN5Y2WN,2025-09-15,14.51
RNN5Y2WN,2025-09-26,78.14
313O5S3W,2025-10-29,20.4
313O5S3W,2025-10-27,10.24
APQMJAFM,2025-09-16,128.78
APQMJAFM,2025-10-20,31.86
APQMJAFM,2025-10-22,18.96
APQMJAFM,2025-09-04,31.51
APQMJAFM,2025-11-03,90.76
APQMJAFM,2025-09-14,6.5
APQMJAFM,2025-10-24,76.69
NI1EVNGO,2025-10-17,40.19
NI1EVNGO,2025-09-12,49.27
KTTDVANT,2025-09-09,23.08
KTTDVANT,2025-10-24,10.22
KTTDVANT,2025-09-27,45.92
66V2DC0S,2025-10-02,29.89
66V2DC0S,2025-09-07,16.72
66V2DC0S,2025-09-30,75.88
66V2DC0S,2025-10-01,33.75
YHBGR6RW,2025-09-22,57.67
YHBGR6RW,2025-09-04,21.56
FGQ7P62F,2025-10-16,64.22
50FR1VM6,2025-10-04,42.91
50FR1VM6,2025-10-13,47.78
AGTHH6W6,2025-10-14,38.47
AGTHH6W6,2025-09-13,16.69
AGTHH6W6,2025-09-05,26.25
AGTHH6W6,2025-09-17,26.35
AGTHH6W6,2025-10-29,46.95
5TBK1Q4I,2025-10-15,32.72
5TBK1Q4I,2025-09-10,29.08
JJ1THQCK,2025-10-18,74.33
JJ1THQCK,2025-10-02,112.74
JJ1THQCK,2025-10-02,67.11
BQ6YQAIN,2025-09-09,21.06
4YRW942D,2025-10-08,109.82
4YRW942D,2025-09-18,13.6
4YRW942D,2025-10-24,23.24
9GCY4WOD,2025-10-20,12.2
8M3H89B0,2025-09-04,23.79
CK9MFY8F,2025-09-23,42.65
CK9MFY8F,2025-10-31,22.05
CK9MFY8F,2025-09-20,12.89
D7133TJ5,2025-09-22,47.18
D7133TJ5,2025-10-16,114.1
FLPJA7UE,2025-10-25,35.1
I8DLJM4U,2025-10-24,52.47
YVKE0HM4,2025-09-18,6.9
UOZLBBRS,2025-09-30,14.58
UOZLBBRS,2025-10-25,15.57
XOF5AJ82,2025-09-13,36.8
XOF5AJ82,2025-09-16,43.66
S3SQRWYS,2025-09-10,45.3
S3SQRWYS,2025-11-04,30.79
S3SQRWYS,2025-10-04,31.86
S3SQRWYS,2025-10-03,56.35
S3SQRWYS,2025-11-02,36.88
S3SQRWYS,2025-09-09,35.74
KFLH3T7I,2025-09-13,67.15
KFLH3T7I,2025-10-01,48.74
KFLH3T7I,2025-09-12,16.83
25HPNX4J,2025-10-25,34.43
25HPNX4J,2025-11-01,82.06
25HPNX4J,2025-09-22,24.82
HYK5FTHY,2025-10-04,47.94
HYK5FTHY,2025-10-06,74.5
HYK5FTHY,2025-10-30,41.13
8JE8M84M,2025-10-19,39.0
8JE8M84M,2025-09-26,19.14
8JE8M84M,2025-10-24,13.26
8JE8M84M,2025-10-22,80.4
XF4CG8KF,2025-09-17,39.4
3JH6F9NG,2025-09-15,13.17
3JH6F9NG,2025-10-09,27.02
3JH6F9NG,2025-09-18,64.11
3JH6F9NG,2025-10-12,44.94
3JH6F9NG,2025-10-26,9.35
3JH6F9NG,2025-10-22,53.73
3JH6F9NG,2025-11-03,10.73
YIT17ZA0,2025-09-22,26.63
2Q0ZTAGB,2025-09-15,24.3
2Q0ZTAGB,2025-09-17,22.4
U51ZLSQS,2025-10-13,26.36
U51ZLSQS,2025-11-02,65.06
U51ZLSQS,2025-10-13,18.07
C9VHHY3L,2025-09-22,13.1
C9VHHY3L,2025-10-31,164.48
C9VHHY3L,2025-09-03,44.18
C6WNSW7X,2025-10-16,13.09
C6WNSW7X,2025-10-21,19.2
C6WNSW7X,2025-11-05,21.21
EVH5DBHI,2025-09-28,20.29
EVH5DBHI,2025-09-01,85.99
EVH5DBHI,2025-10-26,19.78
BDKTHO2X,2025-09-28,14.61
BDKTHO2X,2025-10-01,65.42
UUVI316E,2025-09-06,29.91
UUVI316E,2025-10-13,35.92
UUVI316E,2025-10-08,18.45
V0LCQF06,2025-09-28,8.6
V0LCQF06,2025-09-03,10.19
V0LCQF06,2025-09-24,47.21
V0LCQF06,2025-09-25,26.87
V0LCQF06,2025-09-02,19.59
EPG92QR9,2025-10-28,21.71
EPG92QR9,2025-10-17,22.91
EPG92QR9,2025-09-07,28.78
CGJRKADX,2025-09-03,33.88
CGJRKADX,2025-10-21,46.89
CGJRKADX,2025-10-30,14.32
CGJRKADX,2025-09-23,13.45
BD6QZZYY,2025-09-15,30.69
B0ID4IK7,2025-09-02,16.0
NR8ECN1B,2025-10-07,83.76
NR8ECN1B,2025-09-20,15.77
NR8ECN1B,2025-10-08,40.88
NR8ECN1B,2025-10-12,13.63
NVKHYAP9,2025-09-03,25.91
NVKHYAP9,2025-10-03,55.97
F446T8GX,2025-09-07,95.13
F446T8GX,2025-09-12,33.62
F446T8GX,2025-11-05,40.3
F446T8GX,2025-11-05,69.43
F446T8GX,2025-10-30,37.57
FCW1062A,2025-09-07,98.26
A74BB4X2,2025-09-08,30.64
A74BB4X2,2025-09-26,40.6
ERUIVFK0,2025-09-18,117.56
ERUIVFK0,2025-10-08,35.48
ERUIVFK0,2025-10-16,51.4
ERUIVFK0,2025-10-08,41.19
CQB8N3XV,2025-09-24,16.42
CQB8N3XV,2025-09-02,133.04
CQB8N3XV,2025-09-05,17.93
363GJPJ4,2025-10-14,24.91
363GJPJ4,2025-10-26,92.9
363GJPJ4,2025-10-26,48.31
363GJPJ4,2025-09-16,25.3
363GJPJ4,2025-10-17,22.32
363GJPJ4,2025-09-25,33.39
CA2EAL85,2025-09-14,38.21
CA2EAL85,2025-09-28,9.43
CA2EAL85,2025-10-28,53.17
CA2EAL85,2025-10-11,68.13
2V3RNFZ6,2025-09-04,29.39
2V3RNFZ6,2025-09-14,67.51
ZWN2OPEI,2025-10-29,25.75
ZWN2OPEI,2025-09-10,7.73
ZWN2OPEI,2025-10-13,22.73
B4RGM6CI,2025-10-03,6.7
B4RGM6CI,2025-09-16,8.21
B4RGM6CI,2025-10-02,79.19
NOU8ZZLV,2025-09-03,66.37
NOU8ZZLV,2025-10-13,107.3
NOU8ZZLV,2025-11-05,16.57
NOU8ZZLV,2025-10-17,40.84
GN3EXZSD,2025-09-26,63.24
M712EQHB,2025-09-28,20.09
KSUUS108,2025-09-17,23.55
KSUUS108,2025-10-02,6.28
E4XK3X6S,2025-10-29,22.76
E4XK3X6S,2025-10-01,23.56
E4XK3X6S,2025-10-06,37.35
O8AZYX8R,2025-09-21,53.48
O8AZYX8R,2025-09-26,25.32
O8AZYX8R,2025-10-19,9.91
NAPU19RT,2025-09-07,96.96
NAPU19RT,2025-09-18,101.37
NAPU19RT,2025-09-18,177.08
NAPU19RT,2025-10-01,77.45
NAPU19RT,2025-09-22,15.49
NAPU19RT,2025-10-13,33.8
NAPU19RT,2025-09-12,15.21
R02V52U0,2025-10-29,19.24
R02V52U0,2025-10-17,27.65
R02V52U0,2025-09-15,32.7
R02V52U0,2025-09-20,69.66
R02V52U0,2025-10-22,20.18
R02V52U0,2025-10-11,18.52
5N8PO4GZ,2025-09-12,58.13
5N8PO4GZ,2025-09-19,59.72
5N8PO4GZ,2025-09-24,144.09
5N8PO4GZ,2025-10-03,28.38
5N8PO4GZ,2025-09-21,104.71
GX66FD96,2025-10-13,22.27
ZO1MA2ZW,2025-09-06,96.73
ZO1MA2ZW,2025-10-14,31.86
ZO1MA2ZW,2025-10-09,13.91
ZO1MA2ZW,2025-09-19,16.32
ZO1MA2ZW,2025-09-10,48.91
ZO1MA2ZW,2025-10-01,11.38
VJJETPEH,2025-09-14,7.57
VJJETPEH,2025-10-06,8.91
VJJETPEH,2025-09-10,49.37
SP7H23Z5,2025-10-11,17.48
EPPEGPIQ,2025-11-05,19.54
BFO5P1PD,2025-09-28,9.85
BFO5P1PD,2025-09-24,41.23
BFO5P1PD,2025-10-26,17.86
BFO5P1PD,2025-09-26,26.62
BFO5P1PD,2025-09-19,83.04
BFO5P1PD,2025-09-15,27.29
TVM6FBHU,2025-10-04,40.44
N0MPKUJK,2025-11-04,74.05
N0MPKUJK,2025-09-22,267.17
N0MPKUJK,2025-09-09,90.09
N0MPKUJK,2025-09-18,41.86
N0MPKUJK,2025-09-07,74.58
5TPCJRSB,2025-10-06,10.83
5TPCJRSB,2025-10-22,17.24
5TPCJRSB,2025-10-15,18.8
KG3GC760,2025-10-30,46.33
KG3GC760,2025-09-04,16.57
KG3GC760,2025-10-18,129.8
D3I6XGIC,2025-09-27,44.1
D3I6XGIC,2025-10-19,37.38
YA1FNC3N,2025-09-05,36.92
YA1FNC3N,2025-10-25,56.14
YA1FNC3N,2025-09-18,14.66
GSPH1TX8,2025-11-04,11.52
GSPH1TX8,2025-10-07,3.57
1S57JDSH,2025-09-20,40.02
1S57JDSH,2025-10-06,89.52
1S57JDSH,2025-09-16,32.78
1S57JDSH,2025-09-08,87.21
6J8N3GIY,2025-10-08,97.51
6J8N3GIY,2025-09-02,6.96
6J8N3GIY,2025-09-12,26.75
6J8N3GIY,2025-10-28,57.94
6J8N3GIY,2025-09-09,32.59
KDDR991L,2025-09-27,30.03
KDDR991L,2025-10-28,42.88
KDDR991L,2025-09-19,137.81
KDDR991L,2025-09-09,43.81
BFGFTLQT,2025-11-02,63.71
BFGFTLQT,2025-10-27,49.52
BFGFTLQT,2025-10-08,25.93
BFGFTLQT,2025-09-16,9.36
BFGFTLQT,2025-09-29,31.88
HNZ0IX64,2025-09-02,40.28
HNZ0IX64,2025-10-31,46.43
HNZ0IX64,2025-10-03,188.61
HNZ0IX64,2025-10-15,49.68
FPHZ9D08,2025-09-21,34.52
IZMCSZKL,2025-10-03,19.58
IZMCSZKL,2025-10-31,16.47
IZMCSZKL,2025-09-13,41.35
IZMCSZKL,2025-10-02,13.09
R4EYO8WQ,2025-11-04,9.6
R4EYO8WQ,2025-09-18,24.16
R4EYO8WQ,2025-10-15,34.2
R4EYO8WQ,2025-11-04,8.27
CXOVGE7Q,2025-09-07,12.84
CXOVGE7Q,2025-10-19,100.88
CXOVGE7Q,2025-09-09,40.94
49FO2UO5,2025-09-30,23.87
49FO2UO5,2025-10-04,19.98
49FO2UO5,2025-10-19,206.86
2B6ZZ3DM,2025-10-16,70.45
2B6ZZ3DM,2025-09-01,63.3
2B6ZZ3DM,2025-10-27,10.92
KGZQXR43,2025-09-05,74.96
HTC0P48U,2025-09-09,44.01
HTC0P48U,2025-09-29,34.84
XF4VY809,2025-10-14,31.2
XF4VY809,2025-09-03,47.23
XF4VY809,2025-09-09,21.71
XF4VY809,2025-10-07,35.61
XF4VY809,2025-10-12,30.03
XF4VY809,2025-09-23,39.0
XF4VY809,2025-09-19,23.09
TAZHYHI5,2025-09-06,75.75
TAZHYHI5,2025-10-01,51.98
A1ES6MJC,2025-10-28,38.21
A1ES6MJC,2025-09-12,29.93
A1ES6MJC,2025-10-18,116.93
A1ES6MJC,2025-10-24,59.44
CZQNVYEN,2025-09-12,33.15
CZQNVYEN,2025-10-20,21.29
CZQNVYEN,2025-09-02,59.35
CZQNVYEN,2025-09-27,144.3
CZQNVYEN,2025-10-23,63.99
KES1NKEW,2025-09-13,64.5
KES1NKEW,2025-10-05,26.16
KES1NKEW,2025-10-16,15.32
ONUC5F52,2025-09-18,39.5
ONUC5F52,2025-09-17,54.55
ONUC5F52,2025-10-29,37.97
ONUC5F52,2025-11-05,31.42
ONUC5F52,2025-10-17,20.04
ONUC5F52,2025-09-09,34.34
I09ZG9RT,2025-10-04,18.14
I09ZG9RT,2025-09-27,37.04
I09ZG9RT,2025-09-05,44.47
F3PXD60N,2025-10-27,39.26
F3PXD60N,2025-10-27,6.94
4H713EYD,2025-10-12,21.88
4H713EYD,2025-10-16,35.02
4H713EYD,2025-10-05,16.6
4H713EYD,2025-10-21,16.1
4H713EYD,2025-09-08,32.85
6DEICMFO,2025-09-26,69.24
6DEICMFO,2025-10-06,17.81
W6GGNBSU,2025-09-27,63.69
W6GGNBSU,2025-09-14,15.52
W6GGNBSU,2025-11-01,33.98
W6GGNBSU,2025-10-15,17.29
W6GGNBSU,2025-10-09,45.66
HF42PR56,2025-10-22,28.39
HF42PR56,2025-10-10,17.36
HF42PR56,2025-09-30,39.09
HF42PR56,2025-09-04,27.86
HF42PR56,2025-10-01,20.58
TVZJV4L1,2025-09-22,19.17
TVZJV4L1,2025-10-22,20.27
Z916MA26,2025-10-31,13.11
Z916MA26,2025-09-22,27.53
8ZYNZFU2,2025-09-20,26.06
8ZYNZFU2,2025-10-07,55.43
8ZYNZFU2,2025-09-18,62.17
8ZYNZFU2,2025-10-29,47.68
8ZYNZFU2,2025-10-17,12.72
8ZYNZFU2,2025-10-21,117.67
B5TRO653,2025-09-15,40.07
B5TRO653,2025-09-03,16.12
B5TRO653,2025-10-09,177.98
B5TRO653,2025-09-20,143.44
Z5BRPQ8P,2025-09-24,130.53
Z5BRPQ8P,2025-09-19,57.18
Z5BRPQ8P,2025-10-13,51.85
Z5BRPQ8P,2025-09-29,58.65
JPNYL84J,2025-10-09,229.02
JPNYL84J,2025-10-13,46.08
SZAN49H3,2025-10-13,23.36
SZAN49H3,2025-10-13,54.7
SZAN49H3,2025-09-21,19.7
3T5GKX4R,2025-09-05,85.84
3T5GKX4R,2025-09-05,58.66
3OSLHQJQ,2025-10-17,91.28
3OSLHQJQ,2025-09-05,6.78
3OSLHQJQ,2025-10-02,15.39
KZM70HXT,2025-10-04,6.74
KZM70HXT,2025-10-28,15.33
JKU2W54I,2025-09-15,26.75
JKU2W54I,2025-09-12,46.63
JKU2W54I,2025-09-11,20.44
JKU2W54I,2025-10-09,13.26
2JQBWKVP,2025-10-27,79.67
2JQBWKVP,2025-10-10,41.42
2JQBWKVP,2025-09-10,11.82
ZUIF9EE7,2025-10-29,38.79
ZUIF9EE7,2025-10-30,91.61
OOO107WJ,2025-11-02,81.99
JVW2H8OW,2025-09-07,55.64
JVW2H8OW,2025-10-23,19.62
JVW2H8OW,2025-09-10,30.54
JVW2H8OW,2025-10-16,21.45
9FC15UON,2025-09-19,16.08
9FC15UON,2025-09-09,13.64
56NH4OQ2,2025-09-01,29.07
56NH4OQ2,2025-09-12,69.05
56NH4OQ2,2025-10-05,23.64
56NH4OQ2,2025-09-14,40.2
56NH4OQ2,2025-10-07,11.54
NRG514Q5,2025-10-13,14.7
NRG514Q5,2025-10-24,35.39
NRG514Q5,2025-09-21,37.7
USHAMHIU,2025-09-12,93.55
USHAMHIU,2025-10-19,14.16
USHAMHIU,2025-11-04,26.98
T2GLNFGP,2025-10-10,59.99
T2GLNFGP,2025-09-10,32.04
T2GLNFGP,2025-09-27,20.57
T2GLNFGP,2025-10-21,16.6
T2GLNFGP,2025-09-21,29.54
T2GLNFGP,2025-10-28,43.41
T2GLNFGP,2025-10-17,47.67
T2GLNFGP,2025-09-14,19.98
T2GLNFGP,2025-09-12,57.23
J41TWKW5,2025-09-19,7.8
J41TWKW5,2025-09-10,15.73
J41TWKW5,2025-10-16,16.0
J41TWKW5,2025-10-20,81.47
J41TWKW5,2025-09-23,13.43
VBC8HEIZ,2025-09-29,18.17
VYN53O3H,2025-09-15,14.64
VYN53O3H,2025-09-01,35.87
VYN53O3H,2025-09-07,13.74
7WQSWE8C,2025-10-01,25.98
7WQSWE8C,2025-09-27,44.51
7WQSWE8C,2025-09-05,16.82
7WQSWE8C,2025-09-20,33.93
7WQSWE8C,2025-10-10,9.76
7WQSWE8C,2025-09-11,89.61
H7BEWY18,2025-10-23,27.6
H7BEWY18,2025-09-27,26.66
WKT2GACQ,2025-09-09,26.08
WKT2GACQ,2025-10-16,14.14
N1BML31F,2025-10-09,49.24
IL57HAL1,2025-10-01,8.8
IL57HAL1,2025-10-05,23.42
IL57HAL1,2025-09-13,39.48
IL57HAL1,2025-09-11,28.14
IL57HAL1,2025-10-06,7.3
BE74Q98D,2025-10-28,24.37
BE74Q98D,2025-09-28,19.67
EONE245H,2025-09-06,56.62
EONE245H,2025-11-05,37.29
EONE245H,2025-09-18,60.61
ZC3TCZ8J,2025-10-19,19.14
ZC3TCZ8J,2025-10-19,104.46
ZC3TCZ8J,2025-10-17,36.34
ZC3TCZ8J,2025-09-23,110.88
ZC3TCZ8J,2025-09-04,25.02
ZC3TCZ8J,2025-10-13,56.33
GYM2V6FE,2025-09-16,20.76
GYM2V6FE,2025-09-01,40.08
GYM2V6FE,2025-10-08,8.27
GYM2V6FE,2025-10-07,42.88
GYM2V6FE,2025-09-12,53.85
GYM2V6FE,2025-09-27,10.02
SLY1FK9M,2025-10-17,23.55
SLY1FK9M,2025-10-03,100.2
SLY1FK9M,2025-10-22,54.71
V6CXRYWA,2025-10-25,111.2
V6CXRYWA,2025-10-27,18.47
V6CXRYWA,2025-10-26,35.14
MONWOGL0,2025-09-08,62.22
MONWOGL0,2025-10-05,67.99
AW4W0PGN,2025-10-17,15.7
OF3T4ESB,2025-10-15,15.29
OF3T4ESB,2025-11-01,20.92
OF3T4ESB,2025-10-16,47.42
OF3T4ESB,2025-10-06,50.76
H7J2ZM6N,2025-10-11,36.55
H7J2ZM6N,2025-10-16,11.14
H7J2ZM6N,2025-11-05,20.98
H7J2ZM6N,2025-10-17,39.57
H7J2ZM6N,2025-10-23,26.98
H7J2ZM6N,2025-10-20,98.14
H7J2ZM6N,2025-09-26,17.4
H7J2ZM6N,2025-09-24,48.11
H7J2ZM6N,2025-10-11,49.59
YJT5PJOM,2025-09-23,25.57
YJT5PJOM,2025-10-04,55.06
YJT5PJOM,2025-11-01,38.64
1GOJNYRR,2025-10-13,114.49
SKHKO95Z,2025-10-25,80.26
L7I30TT7,2025-10-18,32.51
L7I30TT7,2025-10-24,66.39
L7I30TT7,2025-09-24,12.69
RWNVUUKH,2025-09-20,11.68
RWNVUUKH,2025-10-08,32.99
0HS5TVAR,2025-10-28,26.29
0HS5TVAR,2025-09-17,49.08
0HS5TVAR,2025-09-06,44.15
26LKUV27,2025-09-04,31.29
QO2NSXWK,2025-10-22,24.02
QO2NSXWK,2025-09-05,37.84
QO2NSXWK,2025-09-10,89.17
QO2NSXWK,2025-10-11,43.24
QO2NSXWK,2025-09-02,107.49
ICLW75UA,2025-10-27,27.69
ICLW75UA,2025-11-04,13.02
ICLW75UA,2025-09-13,14.58
ICLW75UA,2025-09-30,34.87
ICLW75UA,2025-09-04,32.99
WEVE6061,2025-10-27,68.05
WEVE6061,2025-10-05,24.4
WEVE6061,2025-10-05,80.53
WEVE6061,2025-10-26,57.05
86D97T8M,2025-10-31,59.26
86D97T8M,2025-10-17,77.81
86D97T8M,2025-10-27,139.53
86D97T8M,2025-09-02,29.55
86D97T8M,2025-10-21,36.08
